Customer_ID,Company,Join_Date,Exit_Date,Monthly_Spend,Location,Team_Size,Churned
C116357,Regus,2021-03-19,,250,New York,1,0
C110143,Spaces,2019-03-13,2022-03-13,391,Boston,1,1
C118990,Spaces,2020-07-06,2020-08-06,519,Delhi,1,1
C108543,Knotel,2024-03-31,,375,New York,1,0
C105607,Regus,2023-11-17,,405,Los Angeles,1,0
C100983,WeWork,2023-04-19,,336,Austin,1,0
C108033,WeWork,2022-09-20,,559,Los Angeles,2,0
C105480,WeWork,2018-05-10,,3452,Denver,34,0
C105068,WeWork,2018-05-18,,630,San Francisco,2,0
C104797,Regus,2023-03-19,,676,Chicago,2,0
C115771,WeWork,2020-12-07,,612,Boston,2,0
C103662,Regus,2019-07-13,,464,New York,1,0
C119227,Spaces,2021-04-17,2021-08-17,317,Los Angeles,1,1
C110486,WeWork,2022-07-19,,339,Austin,1,0
C106947,Spaces,2024-06-17,,453,London,1,0
C104657,WeWork,2024-12-07,,237,Austin,1,0
C106414,Regus,2022-10-13,,1962,Denver,5,0
C116899,Regus,2022-11-18,2022-12-18,373,Austin,1,1
C103150,Knotel,2024-06-25,,2554,Mumbai,6,0
C115381,Spaces,2022-05-17,,477,Denver,1,0
C115165,Regus,2018-01-28,,323,Mumbai,1,0
C104813,WeWork,2024-05-08,,311,Mumbai,1,0
C109265,Spaces,2024-07-26,,3383,Chicago,8,0
C105969,Spaces,2019-07-08,,2141,San Francisco,5,0
C111891,Spaces,2022-10-31,,439,Mumbai,1,0
C113335,WeWork,2024-01-26,,912,Miami,3,0
C102939,WeWork,2019-03-24,,248,Seattle,1,0
C112702,Regus,2018-03-08,,364,Denver,1,0
C101340,Spaces,2022-03-14,2022-09-14,860,Chicago,2,1
C119489,Spaces,2020-04-12,2020-08-12,264,Denver,1,1
C101391,Spaces,2021-01-24,,1308,New York,3,0
C115840,WeWork,2020-03-20,,298,Boston,1,0
C107437,Regus,2023-03-14,,383,Chicago,1,0
C115133,WeWork,2023-01-11,,1828,Miami,5,0
C108802,WeWork,2021-08-25,,285,Austin,1,0
C117102,Spaces,2022-02-14,,1695,Bengaluru,4,0
C105806,Regus,2020-12-11,,295,Chicago,1,0
C114771,Industrious,2022-02-05,2022-10-05,300,London,1,1
C106146,Spaces,2020-06-07,,421,London,1,0
C109775,Regus,2021-02-13,,775,Los Angeles,2,0
C101412,WeWork,2021-06-30,,344,Boston,1,0
C114280,Knotel,2019-12-25,,403,San Francisco,1,0
C112002,WeWork,2018-02-25,,302,London,1,0
C102256,WeWork,2019-10-09,,415,Denver,1,0
C100382,Spaces,2022-02-21,,462,Delhi,1,0
C116980,Spaces,2023-10-20,2025-01-20,385,Boston,1,1
C106120,WeWork,2019-09-07,,298,Seattle,1,0
C102212,Knotel,2021-11-29,2022-01-29,471,London,1,1
C105603,Industrious,2018-09-17,,448,Mumbai,1,0
C110814,Spaces,2020-10-16,2021-04-16,363,Boston,1,1
C108881,WeWork,2021-05-05,,333,Miami,1,0
C106004,WeWork,2020-08-03,,3449,Austin,82,0
C105417,Spaces,2020-08-05,,456,Chicago,1,0
C104938,Regus,2023-11-12,,407,London,1,0
C113434,WeWork,2023-08-22,2023-11-22,3451,London,48,1
C103624,Knotel,2023-07-10,,487,San Francisco,1,0
C103158,Spaces,2023-02-26,,431,Los Angeles,1,0
C104267,Industrious,2024-12-21,,2350,Delhi,5,0
C109158,WeWork,2024-12-15,,2990,Miami,50,0
C100463,Regus,2018-10-14,,388,Chicago,1,0
C101754,Knotel,2021-12-16,2023-07-16,5204,Denver,21,1
C115085,WeWork,2020-02-02,,3171,San Francisco,38,0
C113830,WeWork,2019-06-01,,336,New York,1,0
C114769,Regus,2020-12-12,2021-04-12,811,London,2,1
C106380,Spaces,2019-10-08,,360,Bengaluru,1,0
C103829,WeWork,2023-05-05,,340,New York,1,0
C112674,WeWork,2021-07-10,,397,New York,1,0
C100378,Spaces,2018-11-05,,3580,Los Angeles,8,0
C111298,WeWork,2022-07-03,,312,Mumbai,1,0
C112995,WeWork,2023-06-08,,832,Austin,3,0
C108181,Spaces,2021-07-07,2023-01-07,442,Los Angeles,1,1
C101335,WeWork,2019-01-25,,255,Miami,1,0
C113511,Spaces,2024-05-08,,1258,San Francisco,3,0
C119707,Industrious,2024-07-17,,304,Miami,1,0
C102716,WeWork,2021-11-17,,619,Miami,2,0
C115736,Spaces,2020-09-05,,2683,Bengaluru,6,0
C117425,WeWork,2020-09-06,,232,New York,1,0
C115834,WeWork,2022-12-18,,812,Boston,2,0
C118358,Regus,2022-05-16,,374,London,1,0
C119040,WeWork,2020-10-24,,303,New York,1,0
C115885,Industrious,2024-10-16,,390,New York,1,0
C110003,Industrious,2018-01-30,,385,Miami,1,0
C106322,Regus,2021-05-24,,376,London,1,0
C113639,Knotel,2024-08-26,,513,New York,1,0
C119817,Knotel,2023-01-15,2024-08-15,4778,Seattle,10,1
C116041,WeWork,2020-07-03,,191,Mumbai,1,0
C101894,Regus,2024-04-19,,495,Seattle,1,0
C109399,Industrious,2018-12-04,,367,New York,1,0
C104661,Knotel,2018-10-25,2019-05-25,447,Los Angeles,1,1
C115866,Industrious,2018-01-29,2018-08-29,928,Denver,2,1
C107769,WeWork,2022-03-28,,3380,San Francisco,13,0
C107090,WeWork,2021-02-23,,2467,Boston,8,0
C106221,Knotel,2021-07-20,,973,Mumbai,2,0
C114962,Industrious,2023-11-12,,284,Denver,1,0
C109381,Regus,2021-10-09,,413,London,1,0
C117078,Regus,2023-12-07,,3458,San Francisco,84,0
C116407,Industrious,2020-04-23,,374,Los Angeles,1,0
C117902,Knotel,2020-07-07,,1038,New York,2,0
C118604,Regus,2021-05-07,,1125,Bengaluru,3,0
C107037,Regus,2018-06-27,,366,Delhi,1,0
C111646,WeWork,2022-10-02,,265,Seattle,1,0
C110570,Industrious,2022-02-01,,824,Miami,2,0
C114084,Industrious,2022-12-02,,472,Seattle,1,0
C114194,WeWork,2021-12-31,,189,London,1,0
C117128,Industrious,2022-12-04,2024-03-04,446,Austin,1,1
C114136,Knotel,2021-04-07,2021-07-07,459,Delhi,1,1
C106358,Regus,2018-12-23,,1017,Delhi,3,0
C100913,WeWork,2022-12-17,,168,Chicago,1,0
C112805,WeWork,2019-05-29,,359,Delhi,1,0
C103992,Industrious,2018-02-04,,807,London,2,0
C106691,WeWork,2023-06-10,,695,Miami,2,0
C117571,Regus,2021-09-08,,413,London,1,0
C101030,Regus,2019-06-02,,371,New York,1,0
C109164,WeWork,2023-10-20,,405,San Francisco,1,0
C102220,Spaces,2022-06-05,,375,San Francisco,1,0
C111966,Spaces,2019-12-29,,461,Chicago,1,0
C109488,Industrious,2022-05-20,,390,Chicago,1,0
C101577,WeWork,2022-11-29,,281,Chicago,1,0
C119224,WeWork,2021-06-13,,858,Chicago,3,0
C109947,Industrious,2019-11-21,,477,Austin,1,0
C103793,WeWork,2020-12-21,,666,Denver,2,0
C103655,Spaces,2022-03-11,2022-07-11,307,Boston,1,1
C116781,Regus,2021-04-08,,379,Denver,1,0
C104327,WeWork,2018-02-17,2019-02-17,667,Bengaluru,2,1
C118542,Regus,2023-07-10,,394,Austin,1,0
C108302,Industrious,2019-01-29,,276,London,1,0
C119505,Industrious,2024-05-27,,792,Boston,2,0
C110544,WeWork,2019-03-15,,376,London,1,0
C107686,Knotel,2021-12-29,,463,Austin,1,0
C105731,WeWork,2024-05-30,,2574,New York,7,0
C102917,WeWork,2018-12-18,,372,London,1,0
C105586,Industrious,2019-09-27,2020-06-27,3828,Seattle,9,1
C107088,Industrious,2024-05-18,,382,Denver,1,0
C106326,Regus,2019-12-18,,1075,San Francisco,3,0
C101515,WeWork,2019-08-23,,319,San Francisco,1,0
C119476,WeWork,2018-11-05,,400,London,1,0
C111278,Spaces,2019-10-11,,460,Delhi,1,0
C102371,Industrious,2023-09-02,,447,Boston,1,0
C103432,Industrious,2022-09-16,2023-12-16,1987,San Francisco,5,1
C102263,WeWork,2021-03-15,,3247,San Francisco,141,0
C104479,Spaces,2022-09-27,,356,Denver,1,0
C104239,WeWork,2019-09-03,2019-10-03,1791,Mumbai,5,1
C118492,Regus,2018-11-09,,486,Delhi,1,0
C101390,WeWork,2020-01-09,,376,Seattle,1,0
C100893,WeWork,2022-11-29,,260,Seattle,1,0
C101490,Regus,2022-11-24,,635,Miami,2,0
C117962,WeWork,2020-10-25,,226,Chicago,1,0
C110042,Spaces,2020-02-09,2024-06-09,336,Boston,1,1
C115814,WeWork,2019-01-11,,259,Mumbai,1,0
C108516,WeWork,2021-05-28,,319,London,1,0
C109407,Knotel,2019-02-08,,375,New York,1,0
C102933,Regus,2018-10-03,2021-08-03,429,New York,1,1
C112881,WeWork,2022-12-02,,383,Delhi,1,0
C118715,WeWork,2019-04-28,,467,Mumbai,1,0
C110937,WeWork,2018-04-09,,377,Delhi,1,0
C118395,Regus,2021-09-20,,407,San Francisco,1,0
C119211,Regus,2019-11-07,,577,New York,1,0
C111638,Regus,2024-07-18,,2703,San Francisco,7,0
C101129,Regus,2024-10-19,,309,Seattle,1,0
C100731,WeWork,2024-09-07,,356,Los Angeles,1,0
C111110,Spaces,2019-05-28,2021-01-28,1204,Miami,3,1
C119168,Regus,2019-12-05,,780,Los Angeles,2,0
C103084,WeWork,2024-11-04,,286,San Francisco,1,0
C107297,Spaces,2019-12-20,,858,Mumbai,2,0
C104588,Spaces,2018-02-06,,376,Chicago,1,0
C112496,WeWork,2022-02-15,,603,London,2,0
C102795,Spaces,2021-01-04,,498,Chicago,1,0
C108979,WeWork,2020-05-12,,3534,Los Angeles,11,0
C107601,Regus,2020-06-07,,1484,London,5,0
C100798,Regus,2023-07-04,,1906,Boston,5,0
C106232,Regus,2023-08-01,,325,New York,1,0
C100734,WeWork,2018-02-11,,405,Austin,1,0
C114200,Regus,2020-07-24,,393,London,1,0
C102244,WeWork,2023-12-16,,715,San Francisco,2,0
C100178,Industrious,2022-09-30,,1519,London,4,0
C111469,Knotel,2020-07-06,,476,New York,1,0
C111932,Spaces,2022-05-25,,950,Miami,3,0
C101174,Spaces,2022-06-05,,318,Boston,1,0
C113798,Regus,2023-03-01,,434,New York,1,0
C117863,WeWork,2020-04-05,,295,Los Angeles,1,0
C110023,Knotel,2021-12-29,,426,Delhi,1,0
C109830,Regus,2023-05-25,,368,Delhi,1,0
C100790,Regus,2023-12-28,,394,New York,1,0
C118630,Industrious,2021-03-16,,321,Chicago,1,0
C109973,WeWork,2020-01-19,,268,Miami,1,0
C111393,Regus,2024-02-15,2024-08-15,417,New York,1,1
C100198,WeWork,2020-06-21,,582,Los Angeles,2,0
C118089,WeWork,2022-03-15,,385,Delhi,1,0
C112279,WeWork,2019-10-11,,652,London,2,0
C107675,WeWork,2024-09-02,,995,Los Angeles,3,0
C113385,Knotel,2022-03-26,,1293,Chicago,3,0
C100548,WeWork,2022-10-14,,361,Seattle,1,0
C103339,Industrious,2021-10-04,,353,Chicago,1,0
C112940,Regus,2020-03-10,2020-06-10,670,New York,2,1
C115067,Regus,2020-10-01,,821,San Francisco,2,0
C115025,Spaces,2020-02-17,2022-11-17,429,San Francisco,1,1
C107465,Industrious,2022-03-09,,438,Boston,1,0
C111772,Industrious,2018-07-15,2019-04-15,329,Miami,1,1
C118359,Regus,2019-10-04,,270,San Francisco,1,0
C114682,Knotel,2024-10-06,2025-01-06,1232,London,3,1
C110506,WeWork,2019-07-01,,1656,New York,5,0
C117219,Spaces,2019-06-29,2019-12-29,317,Boston,1,1
C113277,Spaces,2021-08-13,2022-11-13,420,Chicago,1,1
C118199,Regus,2018-12-09,2020-08-09,333,Chicago,1,1
C107533,Regus,2023-05-19,,406,Austin,1,0
C114112,Knotel,2018-10-31,2019-03-31,498,London,1,1
C100066,Spaces,2019-10-29,,767,Chicago,2,0
C117459,Industrious,2019-11-04,2020-08-04,1640,London,4,1
C104712,WeWork,2020-01-13,,327,San Francisco,1,0
C105214,Regus,2020-05-13,,426,San Francisco,1,0
C111452,Industrious,2021-04-02,2021-05-02,3438,London,9,1
C117956,Regus,2023-05-25,,368,Seattle,1,0
C105033,Spaces,2021-10-18,2022-04-18,605,New York,2,1
C106915,Knotel,2018-06-01,,443,San Francisco,1,0
C102572,Industrious,2021-08-04,,362,Delhi,1,0
C116595,Industrious,2023-04-25,,277,Chicago,1,0
C117002,WeWork,2019-08-04,,345,Seattle,1,0
C100622,Regus,2019-07-10,,429,Denver,1,0
C118224,Spaces,2018-12-15,,529,New York,1,0
C106222,WeWork,2020-11-29,,316,Seattle,1,0
C100787,WeWork,2020-01-05,,1052,Mumbai,3,0
C103332,WeWork,2020-11-27,,301,San Francisco,1,0
C119384,WeWork,2019-03-10,,378,Miami,1,0
C119642,Industrious,2019-03-05,,408,New York,1,0
C106008,Industrious,2023-05-07,,303,Boston,1,0
C116849,WeWork,2018-02-10,,325,New York,1,0
C108334,Industrious,2022-11-27,,399,Austin,1,0
C118767,Industrious,2020-07-05,2021-04-05,4103,London,34,1
C111472,Industrious,2021-01-01,2021-06-01,404,Mumbai,1,1
C116255,WeWork,2020-06-05,,1296,Los Angeles,4,0
C116825,Industrious,2023-05-06,,414,Mumbai,1,0
C113448,Industrious,2023-04-13,2023-07-13,1620,San Francisco,4,1
C119639,Spaces,2019-04-07,,420,Chicago,1,0
C114216,WeWork,2024-05-10,,345,San Francisco,1,0
C112478,Spaces,2023-12-29,2024-04-29,1570,Seattle,4,1
C100515,Regus,2023-05-01,,368,Boston,1,0
C100478,Spaces,2022-09-19,,2626,Mumbai,6,0
C113640,Industrious,2018-04-27,2020-06-27,401,London,1,1
C104476,Regus,2022-09-06,,446,Delhi,1,0
C109971,Regus,2020-04-03,,763,New York,2,0
C110839,Industrious,2024-01-11,,1819,Chicago,4,0
C118142,WeWork,2019-04-09,,385,Austin,1,0
C119716,Industrious,2020-02-21,2021-03-21,394,Boston,1,1
C106899,Regus,2018-03-09,,385,Denver,1,0
C117755,Spaces,2021-01-07,,334,Miami,1,0
C101033,Industrious,2021-09-21,,418,Austin,1,0
C115245,Knotel,2019-02-02,,411,Miami,1,0
C102598,Regus,2020-11-20,,2351,Chicago,6,0
C101514,WeWork,2019-02-26,,312,Los Angeles,1,0
C106191,Knotel,2021-05-10,2021-08-10,435,Los Angeles,1,1
C117077,Knotel,2023-03-03,,423,Denver,1,0
C107237,WeWork,2020-01-03,2022-02-03,761,Denver,2,1
C105753,Regus,2023-05-31,,288,Denver,1,0
C102068,WeWork,2018-07-19,,345,Boston,1,0
C118607,Knotel,2024-03-03,2025-05-03,1879,Chicago,4,1
C108236,WeWork,2024-07-18,,326,New York,1,0
C108536,WeWork,2024-04-20,,576,Chicago,2,0
C105521,WeWork,2020-06-11,,262,Chicago,1,0
C101462,Regus,2023-12-22,,423,Denver,1,0
C107915,Regus,2020-10-02,,385,Bengaluru,1,0
C101871,WeWork,2024-05-12,,1674,San Francisco,5,0
C116543,Industrious,2020-11-03,,2157,Chicago,5,0
C104576,WeWork,2021-12-02,,1408,Los Angeles,5,0
C118273,Regus,2020-07-22,,347,San Francisco,1,0
C107209,Industrious,2021-08-05,2022-02-05,830,Seattle,2,1
C109856,Spaces,2023-03-15,,450,Boston,1,0
C111080,WeWork,2023-04-10,,3211,Chicago,9,0
C116449,WeWork,2022-07-22,,311,London,1,0
C107349,Regus,2018-04-12,2019-01-12,733,Los Angeles,2,1
C104623,WeWork,2020-05-13,,673,Boston,2,0
C115478,WeWork,2019-09-20,,522,Delhi,2,0
C104818,WeWork,2018-06-15,,267,San Francisco,1,0
C100220,WeWork,2020-02-19,,327,Delhi,1,0
C109953,WeWork,2023-11-21,,347,Chicago,1,0
C112632,WeWork,2018-03-04,,3183,Chicago,15,0
C118288,Industrious,2020-05-01,,720,Bengaluru,2,0
C112778,Regus,2024-06-14,,2647,Delhi,7,0
C111389,Regus,2018-05-30,,323,Austin,1,0
C114738,WeWork,2022-06-14,,1694,Boston,5,0
C119405,WeWork,2019-10-18,,2366,Denver,8,0
C102476,WeWork,2024-06-17,,253,Denver,1,0
C104248,WeWork,2020-12-17,,378,Delhi,1,0
C106115,Regus,2022-04-08,,371,Mumbai,1,0
C119177,Industrious,2019-02-23,2019-03-23,433,Delhi,1,1
C110941,WeWork,2019-08-27,,292,Chicago,1,0
C119244,Spaces,2022-10-12,,315,Austin,1,0
C118883,WeWork,2023-03-31,,308,London,1,0
C106487,Spaces,2022-11-19,,369,Delhi,1,0
C115411,Industrious,2019-06-12,2020-08-12,426,Mumbai,1,1
C110099,Regus,2019-01-06,,401,Seattle,1,0
C109456,Spaces,2024-04-06,,375,Miami,1,0
C115911,Regus,2023-03-18,,788,Los Angeles,2,0
C112433,WeWork,2020-12-13,,829,Boston,3,0
C105650,WeWork,2022-08-31,,1056,New York,4,0
C114468,WeWork,2018-05-12,,697,Miami,2,0
C119114,Knotel,2022-04-10,,424,Miami,1,0
C117032,Knotel,2023-12-28,,494,Delhi,1,0
C108052,WeWork,2020-10-19,,374,Mumbai,1,0
C119210,Regus,2023-06-07,,338,London,1,0
C115262,WeWork,2021-04-08,,194,Denver,1,0
C119569,Knotel,2020-01-27,,459,Los Angeles,1,0
C102881,Knotel,2024-08-29,,708,Denver,2,0
C101677,Spaces,2018-08-02,,2311,Seattle,6,0
C119652,Knotel,2023-12-08,,473,Boston,1,0
C106060,Industrious,2018-06-10,2018-08-10,868,Delhi,2,1
C100901,WeWork,2018-04-16,,709,Chicago,2,0
C117525,WeWork,2020-12-20,,445,Bengaluru,1,0
C107164,Regus,2020-01-28,,408,New York,1,0
C102296,WeWork,2021-09-16,,1138,Boston,3,0
C111594,WeWork,2024-02-17,,649,Austin,2,0
C119738,WeWork,2024-11-20,,255,Boston,1,0
C108488,Regus,2020-08-08,,273,New York,1,0
C109713,Spaces,2018-09-28,2020-03-28,3094,Austin,8,1
C118132,Spaces,2022-03-19,,2246,Chicago,6,0
C113848,Regus,2024-10-31,,363,Los Angeles,1,0
C114741,WeWork,2024-06-01,,249,Miami,1,0
C114315,Spaces,2019-03-22,,289,Los Angeles,1,0
C108219,Industrious,2023-06-11,,2914,Miami,7,0
C114780,WeWork,2019-05-08,2021-01-08,288,Seattle,1,1
C117237,Industrious,2018-09-28,,421,Los Angeles,1,0
C106772,Regus,2018-04-08,,2733,New York,7,0
C117215,WeWork,2018-06-21,,267,Austin,1,0
C111923,Knotel,2020-12-26,,946,Chicago,2,0
C111440,WeWork,2018-03-09,,993,Mumbai,3,0
C115813,WeWork,2019-01-11,2021-07-11,3719,Mumbai,21,1
C117853,Knotel,2019-08-15,,1690,Austin,4,0
C116015,Regus,2024-04-26,,1086,Chicago,3,0
C107257,Knotel,2022-12-24,,548,Mumbai,1,0
C102580,Industrious,2019-08-21,,531,Denver,1,0
C107966,Industrious,2020-06-11,,797,Delhi,2,0
C102156,WeWork,2020-07-21,,252,San Francisco,1,0
C104340,Regus,2023-09-08,,2497,San Francisco,6,0
C112936,WeWork,2024-09-17,,364,San Francisco,1,0
C109562,Regus,2023-02-28,,438,Chicago,1,0
C119866,WeWork,2018-03-13,,1468,Bengaluru,5,0
C110586,Knotel,2020-02-16,,4218,Mumbai,12,0
C116011,Spaces,2024-11-01,,2596,New York,7,0
C113743,Regus,2022-06-20,2024-09-20,292,Chicago,1,1
C115291,Regus,2018-06-20,,399,Los Angeles,1,0
C105254,WeWork,2019-09-05,,359,New York,1,0
C100681,Regus,2019-05-11,,3642,New York,18,0
C104530,WeWork,2023-01-13,,312,London,1,0
C112967,WeWork,2018-11-01,,619,Austin,2,0
C113614,Regus,2022-12-04,,2389,Seattle,6,0
C103159,Industrious,2018-03-08,,297,Bengaluru,1,0
C119892,Industrious,2020-11-07,,789,Los Angeles,2,0
C102987,WeWork,2021-11-26,,425,Los Angeles,1,0
C104908,Industrious,2021-03-07,,3048,New York,7,0
C101882,Regus,2023-12-09,,3856,Delhi,17,0
C114186,WeWork,2021-06-20,,289,New York,1,0
C118959,WeWork,2022-07-31,,380,New York,1,0
C101940,WeWork,2022-06-19,,547,San Francisco,2,0
C103296,WeWork,2019-09-18,,303,Austin,1,0
C103534,Regus,2019-05-17,,434,Mumbai,1,0
C105974,Knotel,2021-07-24,,427,Miami,1,0
C103729,Knotel,2018-05-17,,519,Los Angeles,1,0
C100490,Regus,2022-10-27,,415,New York,1,0
C105708,Industrious,2022-01-14,,466,New York,1,0
C101181,Regus,2020-12-09,,325,Chicago,1,0
C101375,WeWork,2024-03-28,,1058,London,3,0
C105014,Regus,2020-01-03,,3617,New York,278,0
C111606,WeWork,2023-09-28,,326,San Francisco,1,0
C112351,WeWork,2024-03-29,,605,New York,2,0
C100626,WeWork,2020-12-01,,405,Delhi,1,0
C104758,WeWork,2023-05-20,,200,Delhi,1,0
C113957,WeWork,2021-03-08,,435,Denver,1,0
C110304,Industrious,2024-06-13,,399,Mumbai,1,0
C103560,Industrious,2023-08-06,2024-06-06,1183,Los Angeles,3,1
C106040,Industrious,2018-06-21,,749,Los Angeles,2,0
C112372,Regus,2022-01-12,,344,Austin,1,0
C117151,Knotel,2024-09-16,,2126,Los Angeles,5,0
C102841,Knotel,2021-08-27,,362,Delhi,1,0
C104180,WeWork,2023-12-31,,788,Mumbai,2,0
C117433,Knotel,2020-05-09,,4511,Mumbai,17,0
C114361,Knotel,2022-07-14,2025-06-14,433,Miami,1,1
C118181,Regus,2023-10-23,,850,Miami,2,0
C102887,Regus,2024-11-14,,303,Los Angeles,1,0
C116486,WeWork,2018-05-10,,1457,Seattle,5,0
C108876,Spaces,2024-11-21,,382,Bengaluru,1,0
C104539,WeWork,2022-10-22,,317,Los Angeles,1,0
C112706,Industrious,2024-09-25,,372,New York,1,0
C112271,WeWork,2022-12-26,,815,Delhi,3,0
C106683,Regus,2019-12-17,,423,Chicago,1,0
C106671,Spaces,2023-09-02,2023-10-02,1564,Austin,4,1
C106453,Regus,2021-12-10,,349,Denver,1,0
C109211,WeWork,2020-08-30,,429,Denver,1,0
C101366,Industrious,2019-03-01,,1650,New York,4,0
C112108,Knotel,2019-02-06,2019-08-06,466,London,1,1
C112581,Industrious,2021-05-15,,448,Mumbai,1,0
C102639,Knotel,2021-01-30,,396,Miami,1,0
C101191,WeWork,2021-09-05,,1382,Austin,5,0
C105602,WeWork,2021-08-06,,379,Delhi,1,0
C119046,Industrious,2021-10-15,2021-11-15,439,Delhi,1,1
C113921,WeWork,2021-11-19,,335,London,1,0
C105730,Regus,2024-05-26,,1212,Mumbai,3,0
C107204,WeWork,2019-04-11,,214,London,1,0
C105296,WeWork,2019-12-16,2023-04-16,402,Chicago,1,1
C103197,Spaces,2022-09-26,,331,New York,1,0
C119706,Spaces,2019-06-10,,359,Chicago,1,0
C112979,WeWork,2019-02-16,,3205,New York,9,0
C102938,Knotel,2021-11-06,,826,Mumbai,2,0
C118995,Regus,2022-05-31,,1134,Los Angeles,3,0
C116593,Regus,2019-03-12,,1747,San Francisco,4,0
C118670,Knotel,2020-03-07,,442,London,1,0
C108890,Industrious,2019-05-11,2020-03-11,391,Chicago,1,1
C110171,WeWork,2018-08-29,,1713,Boston,6,0
C105979,Spaces,2020-01-25,,1564,Denver,4,0
C111995,Industrious,2021-12-07,,420,Los Angeles,1,0
C104534,WeWork,2019-12-13,,309,Delhi,1,0
C116493,WeWork,2022-04-21,,292,Los Angeles,1,0
C110065,WeWork,2023-11-01,,3276,Seattle,16,0
C111538,Industrious,2020-09-08,,375,Bengaluru,1,0
C107669,WeWork,2019-11-23,,384,Bengaluru,1,0
C107607,Spaces,2019-02-09,2019-06-09,480,Delhi,1,1
C115054,Industrious,2018-12-03,,435,Chicago,1,0
C106869,Knotel,2023-02-26,2023-07-26,501,New York,1,1
C115316,WeWork,2022-11-18,,647,Delhi,2,0
C116122,Industrious,2024-05-05,2024-12-05,428,Los Angeles,1,1
C117354,WeWork,2018-06-15,,259,Chicago,1,0
C112992,WeWork,2020-12-22,,275,Los Angeles,1,0
C110472,WeWork,2018-08-24,,228,San Francisco,1,0
C114831,Spaces,2023-05-06,,408,Mumbai,1,0
C114331,WeWork,2019-10-03,,296,Los Angeles,1,0
C112661,Industrious,2023-03-26,,3734,London,80,0
C113325,Knotel,2020-02-29,,4943,Delhi,56,0
C119741,Spaces,2020-08-03,,744,Chicago,2,0
C106681,WeWork,2019-04-02,,681,Mumbai,2,0
C105428,Regus,2022-05-16,,635,Boston,2,0
C109190,Knotel,2021-06-30,2021-09-30,524,Denver,1,1
C112322,Knotel,2019-01-31,,450,London,1,0
C105266,Industrious,2020-10-24,,892,San Francisco,2,0
C103786,Regus,2018-12-02,2019-01-02,325,Chicago,1,1
C103510,WeWork,2019-01-23,,3193,Austin,20,0
C101784,Industrious,2018-07-01,2018-10-01,385,New York,1,1
C111374,Spaces,2019-09-09,,389,Boston,1,0
C113425,WeWork,2023-11-25,,301,San Francisco,1,0
C107116,WeWork,2018-03-01,,355,London,1,0
C100494,Industrious,2023-03-20,,295,San Francisco,1,0
C114864,WeWork,2022-07-03,,274,San Francisco,1,0
C110046,WeWork,2022-01-15,,309,Boston,1,0
C114358,WeWork,2022-05-31,,315,Bengaluru,1,0
C111052,Regus,2019-08-10,,394,Delhi,1,0
C102038,Spaces,2020-10-12,,4021,Los Angeles,9,0
C104041,Regus,2022-09-11,,1543,Bengaluru,4,0
C109281,Spaces,2018-03-30,,402,Seattle,1,0
C102897,WeWork,2020-06-28,,648,Austin,2,0
C108558,Industrious,2018-06-21,,421,Los Angeles,1,0
C109041,WeWork,2024-03-10,,2985,Chicago,155,0
C116043,WeWork,2021-09-02,,358,Bengaluru,1,0
C114809,Regus,2024-01-19,2025-03-19,3120,Denver,8,1
C116110,Industrious,2022-03-17,2022-09-17,361,Denver,1,1
C116298,Knotel,2021-05-03,,857,Chicago,2,0
C114588,WeWork,2019-01-07,,409,Boston,1,0
C102653,Regus,2023-11-27,,272,New York,1,0
C118174,Industrious,2018-06-30,,1125,San Francisco,3,0
C105911,WeWork,2018-12-27,,486,Bengaluru,1,0
C109733,Industrious,2019-06-29,,856,Miami,2,0
C114363,WeWork,2022-08-02,,248,Bengaluru,1,0
C111161,WeWork,2018-07-07,,2505,Mumbai,14,0
C108514,WeWork,2022-08-31,,1431,Delhi,4,0
C102031,WeWork,2019-03-11,,3071,Chicago,388,0
C105089,Spaces,2018-03-04,2018-08-04,3934,London,21,1
C113560,Regus,2018-05-31,,296,Los Angeles,1,0
C100813,WeWork,2022-06-30,,560,San Francisco,2,0
C107235,WeWork,2018-11-25,2020-01-25,3204,New York,170,1
C117789,WeWork,2018-01-22,,304,Delhi,1,0
C110971,Regus,2021-05-20,,381,Chicago,1,0
C112755,Regus,2018-05-14,,464,Boston,1,0
C106280,WeWork,2019-09-29,,391,London,1,0
C104206,WeWork,2019-07-16,,329,Denver,1,0
C113983,WeWork,2021-02-16,,2913,Seattle,926,0
C113466,Regus,2018-08-18,,432,Los Angeles,1,0
C101079,Industrious,2023-12-16,,743,San Francisco,2,0
C102226,WeWork,2018-11-20,,308,Delhi,1,0
C117716,Knotel,2020-01-27,,1934,Los Angeles,4,0
C119157,WeWork,2018-11-23,,334,Miami,1,0
C116516,WeWork,2020-09-15,,377,Chicago,1,0
C110897,Regus,2018-06-29,,360,Seattle,1,0
C117329,Spaces,2021-09-01,,417,Mumbai,1,0
C114510,Knotel,2022-05-17,,449,New York,1,0
C109356,WeWork,2023-01-26,,560,London,2,0
C103261,WeWork,2023-08-09,,1816,Miami,5,0
C105649,WeWork,2024-04-04,,291,San Francisco,1,0
C111288,WeWork,2023-04-03,,1154,Boston,4,0
C109642,WeWork,2019-05-24,,325,Miami,1,0
C112421,WeWork,2020-09-15,,796,Chicago,3,0
C103862,Regus,2021-08-28,2021-12-28,392,Mumbai,1,1
