Customer_ID,Company,Survey_Date,Satisfaction_Score,Amenity_Rating,Price_Rating,NPS_Like
C114331,WeWork,2020-06-03,8,6,5,2
C115446,Regus,2020-12-25,6,6,9,0
C104480,WeWork,2019-01-22,8,8,9,3
C105757,Spaces,2020-09-26,4,9,6,-2
C101037,WeWork,2025-01-25,4,4,8,-1
C112314,Knotel,2025-08-22,7,6,5,1
C110387,WeWork,2020-07-26,7,9,6,2
C108992,Regus,2025-07-26,10,10,6,6
C105148,WeWork,2019-12-16,9,5,6,3
C114817,WeWork,2025-05-07,5,7,9,1
C100814,Industrious,2024-07-08,7,8,4,1
C114016,Knotel,2020-10-07,8,8,6,4
C114379,Knotel,2024-08-04,3,5,6,-2
C102246,WeWork,2021-06-11,6,7,7,2
C104911,WeWork,2023-11-14,6,10,3,2
C117131,Industrious,2023-08-24,8,10,5,4
C108309,Industrious,2023-12-06,8,9,4,4
C105275,Spaces,2022-05-07,6,7,6,0
C109672,Regus,2021-10-04,5,6,7,1
C101554,Regus,2023-12-08,7,10,5,2
C115705,Regus,2019-05-10,8,7,7,4
C104371,WeWork,2021-02-27,7,9,6,1
C100981,Knotel,2023-11-29,4,10,7,-2
C101100,Spaces,2022-05-24,6,7,6,0
C112509,WeWork,2025-06-06,8,8,7,3
C101419,WeWork,2020-05-07,10,6,7,6
C116283,Spaces,2023-05-28,8,6,7,3
C112397,Spaces,2019-01-17,8,9,3,2
C112345,Knotel,2021-09-08,10,7,6,4
C108779,WeWork,2018-06-09,6,7,4,2
C117314,Industrious,2023-08-16,8,6,4,4
C114103,WeWork,2022-09-19,3,6,10,-3
C119150,Industrious,2024-08-16,10,9,8,5
C117497,Regus,2025-03-13,8,7,5,2
C106179,Regus,2021-03-23,7,8,5,3
C109502,Regus,2024-10-14,10,8,6,5
C105502,Regus,2024-06-03,8,8,5,3
C102834,Knotel,2020-11-29,9,7,5,5
C109220,Industrious,2019-09-08,6,5,3,0
C111341,WeWork,2023-08-16,4,9,7,-2
C100761,WeWork,2022-04-16,8,7,10,4
C115753,Industrious,2019-12-20,8,5,7,3
C105103,WeWork,2023-10-13,8,5,4,2
C101674,WeWork,2025-03-12,8,10,5,4
C116331,Knotel,2023-02-07,10,8,8,5
C118259,WeWork,2022-04-20,5,8,8,0
C103800,Regus,2022-09-22,7,6,6,1
C107084,Regus,2020-08-08,5,8,5,1
C117199,Industrious,2024-11-04,6,6,7,0
C102642,Industrious,2019-01-12,8,6,3,3
C117935,Spaces,2019-04-15,8,6,4,3
C115396,Knotel,2022-07-21,7,7,5,3
C110283,Regus,2024-05-27,7,7,8,3
C106958,Industrious,2021-08-26,9,8,4,5
C109231,Industrious,2022-06-12,10,7,4,4
C110851,WeWork,2021-11-15,5,6,6,-1
C107922,Regus,2018-10-01,5,7,4,-1
C101519,Spaces,2025-08-03,10,5,5,6
C106995,Spaces,2019-04-04,6,8,7,1
C113760,WeWork,2024-01-15,10,8,5,6
C108542,Regus,2019-02-11,8,7,7,2
C114725,Regus,2023-02-16,7,7,5,2
C110342,Regus,2020-07-04,5,6,6,-1
C117240,Industrious,2021-04-10,7,7,5,3
C119082,Knotel,2025-08-05,7,9,4,1
C114811,WeWork,2024-02-15,9,7,5,5
C117286,Industrious,2024-08-03,9,6,8,5
C110521,WeWork,2022-02-10,8,8,8,2
C114255,WeWork,2023-07-04,2,6,7,-4
C113521,Spaces,2018-07-24,5,8,8,1
C107437,Regus,2025-01-14,8,9,2,3
C114295,Regus,2023-09-08,10,6,6,6
C101597,Spaces,2022-03-09,5,6,4,-1
C111670,Spaces,2022-09-13,9,6,10,5
C107769,WeWork,2022-05-28,8,9,8,3
C105397,Regus,2023-08-16,9,8,8,5
C114306,Knotel,2019-06-26,5,7,6,1
C111359,Regus,2023-09-25,8,8,2,2
C104666,WeWork,2021-09-19,6,7,6,2
C113386,Industrious,2022-07-29,6,8,6,0
C105814,Regus,2025-01-09,8,9,4,2
C112672,Industrious,2025-11-04,5,6,7,1
C107824,Spaces,2023-07-24,3,9,6,-2
C100374,Regus,2023-05-18,7,8,6,3
C107404,Regus,2025-05-15,7,6,7,2
C117739,Industrious,2025-02-03,7,10,8,2
C105004,WeWork,2025-02-01,5,5,8,-1
C111481,Regus,2019-02-18,5,6,2,1
C112601,WeWork,2019-10-09,7,10,10,2
C117724,Knotel,2019-08-10,9,7,3,3
C117470,Industrious,2025-04-09,7,8,5,1
C112089,Industrious,2024-03-19,10,8,4,4
C115512,Knotel,2020-04-02,7,7,7,3
C118188,Industrious,2022-10-11,6,10,4,0
C111922,WeWork,2025-05-14,7,7,6,1
C106515,WeWork,2019-02-06,6,6,4,1
C117960,Regus,2022-08-08,3,8,4,-1
C100000,Industrious,2019-05-02,10,9,6,6
C106234,WeWork,2020-12-07,9,8,7,4
C117649,Regus,2021-02-17,10,6,4,5
C119317,Spaces,2019-07-02,6,10,7,1
C105348,Regus,2019-09-09,5,8,7,-1
C113638,Industrious,2023-04-30,4,6,5,0
C108090,Regus,2021-06-01,7,8,7,2
C108730,WeWork,2023-12-08,10,8,6,5
C115742,WeWork,2018-09-15,6,4,7,1
C111709,Industrious,2025-05-08,7,8,6,3
C101459,WeWork,2021-02-21,6,8,8,2
C113875,Regus,2021-02-28,7,8,8,1
C104247,WeWork,2021-05-27,4,10,5,-2
C109264,WeWork,2021-07-07,6,10,7,1
C110046,WeWork,2022-03-15,9,8,4,5
C103261,WeWork,2024-06-09,8,5,9,4
C107182,Regus,2022-09-07,6,5,6,0
C111869,WeWork,2021-03-15,9,6,6,4
C106142,Spaces,2018-05-24,4,8,6,0
C112494,Spaces,2020-10-29,10,7,7,4
C103252,WeWork,2021-07-12,5,10,7,-1
C106212,WeWork,2019-04-24,8,7,8,3
C111903,WeWork,2021-11-19,8,8,10,4
C107123,Industrious,2021-04-29,6,5,8,0
C117847,Regus,2018-05-26,9,5,7,5
C101403,Industrious,2020-05-11,5,8,7,1
C111455,WeWork,2020-11-01,9,5,4,3
C119017,Regus,2019-04-11,5,6,5,0
C108979,WeWork,2021-08-12,6,8,8,2
C114063,WeWork,2020-03-01,5,6,10,1
C109049,Regus,2021-01-10,8,9,3,4
C107013,Regus,2024-02-20,10,9,6,6
C117722,Knotel,2019-08-15,9,6,8,3
C109561,Regus,2024-02-04,7,6,6,1
C109158,WeWork,2025-06-15,8,8,6,2
C103433,Regus,2023-11-09,7,5,6,3
C114446,WeWork,2023-07-03,6,9,6,2
C112722,Regus,2018-12-20,4,7,7,-2
C102149,WeWork,2022-04-14,9,10,4,3
C104588,Spaces,2018-09-06,7,7,3,1
C104811,Knotel,2020-12-15,8,8,5,2
C116243,WeWork,2021-07-27,8,6,7,4
C114376,Spaces,2023-01-18,5,7,9,0
C100165,Regus,2019-02-19,6,8,8,0
C109291,Regus,2022-01-03,8,6,6,2
C102790,Spaces,2023-11-09,10,8,6,4
C102633,Spaces,2024-02-20,8,10,4,4
C112679,Industrious,2022-04-05,10,5,4,5
C112318,Regus,2019-12-04,6,6,4,0
C117761,WeWork,2018-08-17,9,7,6,3
C102982,Industrious,2022-12-11,5,10,5,-1
C105740,WeWork,2023-10-12,8,5,6,3
C116789,Industrious,2021-11-03,8,7,4,3
C115711,Industrious,2020-05-05,4,8,5,0
C107665,Knotel,2022-09-06,7,8,4,3
C103438,Regus,2019-01-29,6,7,7,1
C102986,Knotel,2020-01-13,10,7,4,4
C106516,Spaces,2021-12-10,10,6,3,6
C100344,Industrious,2022-03-11,9,8,3,4
C118344,Regus,2023-02-16,7,6,4,1
C112423,WeWork,2024-12-08,9,9,6,3
C111681,Spaces,2020-12-31,5,7,5,-1
C114908,WeWork,2023-02-25,8,7,5,3
C105871,Knotel,2020-06-17,6,10,7,2
C117627,Industrious,2020-01-21,7,4,7,2
C117150,Regus,2019-11-16,5,8,7,0
C102907,WeWork,2023-08-12,4,6,3,0
C110758,WeWork,2024-03-26,4,9,9,-2
C109711,Industrious,2023-07-23,6,10,3,1
C108752,Regus,2024-04-01,9,6,4,3
C106881,WeWork,2025-04-16,6,7,6,1
C109770,WeWork,2021-01-02,8,7,6,3
C118404,Knotel,2022-08-08,7,7,5,1
C119762,WeWork,2020-02-15,7,5,9,3
C104399,Regus,2021-05-30,9,7,2,4
C115818,Spaces,2021-02-11,5,8,5,-1
C117601,Spaces,2020-06-10,6,8,6,0
C118412,Industrious,2021-09-21,10,6,6,4
C117358,WeWork,2019-06-14,7,8,6,3
C101284,WeWork,2022-04-22,4,8,9,-2
C104686,Spaces,2024-07-17,7,7,5,1
C118455,Spaces,2025-08-13,8,7,6,2
C105967,WeWork,2022-03-19,6,9,9,0
C118622,Spaces,2026-04-16,5,6,9,1
C102262,WeWork,2022-09-08,5,7,2,-1
C100276,Knotel,2025-09-30,7,8,2,2
C105615,Spaces,2023-07-12,9,8,3,4
C114349,Industrious,2019-11-17,8,8,5,4
C117682,Industrious,2024-11-17,6,7,6,0
C110866,Industrious,2020-09-23,8,7,6,4
C119795,Knotel,2021-12-26,6,6,4,2
C107288,WeWork,2022-05-17,9,8,7,3
C100474,WeWork,2021-06-26,8,8,4,3
C100646,Regus,2018-06-08,7,5,7,3
C116476,Spaces,2020-07-03,6,8,8,2
C117801,WeWork,2023-08-11,8,8,5,2
C110656,Industrious,2020-03-27,6,6,6,0
C109948,WeWork,2024-03-08,8,9,7,4
C107270,WeWork,2023-08-15,5,10,7,-1
C113148,Knotel,2019-03-02,5,7,6,0
C110013,Industrious,2021-12-10,6,8,7,1
C112339,Spaces,2018-12-26,5,8,4,1
C102396,WeWork,2024-09-09,8,5,9,3
C107887,Industrious,2024-06-07,8,9,7,3
C100085,Knotel,2019-09-12,5,6,2,0
C102661,WeWork,2023-12-24,6,8,7,2
C107810,Regus,2024-01-10,4,7,3,-2
C113332,WeWork,2024-02-10,8,7,3,3
C117501,WeWork,2020-04-11,8,9,6,3
C100632,WeWork,2023-06-14,5,6,8,0
C106398,Industrious,2021-05-03,5,8,5,0
C101622,Industrious,2022-07-25,4,7,5,0
C101239,Spaces,2020-02-11,6,10,3,2
C112421,WeWork,2020-10-15,6,10,4,2
C105735,Regus,2024-01-01,5,8,8,0
C101276,Spaces,2018-12-03,7,10,4,2
C112869,WeWork,2021-07-22,6,7,7,1
C116163,WeWork,2024-10-03,7,7,8,1
C104323,Regus,2020-09-01,7,9,4,3
C101800,WeWork,2019-08-21,5,6,3,-1
C102900,Spaces,2025-05-04,6,9,7,1
C115126,WeWork,2024-01-30,9,3,2,4
C103860,WeWork,2023-05-16,4,9,6,0
C113016,WeWork,2023-04-07,4,7,7,-2
C115329,WeWork,2023-09-01,7,8,7,3
C116447,Regus,2022-01-09,4,6,6,-2
C105786,Industrious,2018-10-26,6,7,2,2
C104848,Industrious,2020-03-15,8,7,5,3
C108437,Knotel,2024-04-16,9,5,7,4
C107641,WeWork,2021-11-07,8,6,10,3
C119302,Regus,2022-02-13,4,8,6,0
C107439,Regus,2018-09-20,8,7,4,2
C105144,WeWork,2018-07-09,5,8,7,-1
C116370,Knotel,2021-09-20,9,6,3,3
C118367,WeWork,2023-05-20,6,8,6,1
C102667,Spaces,2018-10-10,6,8,4,2
C115832,Regus,2024-12-21,8,4,7,3
C109400,Knotel,2022-06-21,7,6,2,2
C115111,Knotel,2025-05-02,4,7,5,-1
C111955,Regus,2019-04-12,5,6,6,0
C115299,Knotel,2021-11-05,7,10,5,3
C115340,Industrious,2020-08-12,8,7,4,3
C112254,Industrious,2022-11-30,9,9,6,4
C101007,WeWork,2025-01-16,8,8,7,3
C110687,WeWork,2020-02-15,3,8,5,-2
C109278,WeWork,2021-10-04,9,7,6,4
C114056,Spaces,2020-11-30,6,5,5,2
C114369,WeWork,2021-02-08,7,5,7,2
C114562,Regus,2022-05-08,6,6,6,1
C114872,Knotel,2022-09-03,8,8,4,3
C112854,WeWork,2022-03-10,6,7,5,2
C105066,WeWork,2021-06-17,9,8,9,4
C118536,WeWork,2022-09-27,7,8,4,1
C112336,Knotel,2020-12-22,8,5,3,3
C110585,Industrious,2019-07-30,5,7,5,0
C106433,Regus,2023-08-10,6,8,4,2
C116398,WeWork,2022-04-07,4,6,7,-2
C111393,Regus,2024-07-15,7,6,7,3
C107459,WeWork,2024-06-23,6,8,8,0
C115678,Spaces,2021-07-18,8,8,4,4
C112096,Regus,2023-12-05,9,6,3,5
C111251,Regus,2018-11-12,6,8,5,0
C100245,WeWork,2019-01-05,5,8,5,0
C114721,WeWork,2021-12-28,6,8,4,0
C108294,WeWork,2020-12-09,4,9,2,0
C100813,WeWork,2022-09-30,7,8,5,3
C101247,WeWork,2024-10-01,8,9,5,3
C107735,WeWork,2022-07-21,7,7,7,3
C117327,WeWork,2020-05-15,6,5,9,2
C115163,WeWork,2025-03-31,9,6,6,4
C103269,WeWork,2022-07-04,6,9,6,2
C104861,Regus,2024-01-18,8,8,4,2
C118156,Industrious,2024-04-14,8,9,4,2
C100320,WeWork,2018-11-08,7,6,10,2
C116451,Industrious,2020-07-07,10,8,4,6
C111449,Spaces,2024-04-24,2,9,7,-3
C111281,Industrious,2019-08-26,5,8,4,-1
C101203,Knotel,2023-10-11,6,6,5,0
C117388,Spaces,2020-09-05,7,8,4,2
C119373,Spaces,2023-07-09,8,9,1,4
C119625,Industrious,2020-08-14,5,8,8,-1
C108230,Industrious,2020-07-21,5,7,2,1
C118162,Industrious,2024-04-12,8,7,7,4
C117773,Industrious,2024-05-17,8,8,4,2
C117104,Regus,2020-02-19,6,7,6,1
C113462,WeWork,2020-03-24,4,6,8,0
C104531,Industrious,2021-03-28,7,8,10,2
C101464,Knotel,2025-07-12,7,5,5,1
C108577,Industrious,2024-04-04,9,5,10,3
C115553,WeWork,2022-10-16,7,6,8,2
C111593,Knotel,2026-01-23,7,10,9,3
C119243,Spaces,2021-05-02,3,7,4,-2
C115167,Industrious,2020-04-05,8,7,7,2
C105500,Spaces,2018-10-18,9,8,5,4
C106590,Industrious,2023-03-10,6,6,4,1
C119137,Regus,2019-11-29,5,8,7,-1
C104344,Spaces,2023-10-10,9,7,4,5
C116162,Spaces,2018-09-20,8,8,6,3
C106862,WeWork,2023-12-29,8,10,8,3
C105330,Spaces,2024-05-04,8,9,6,4
C113713,WeWork,2022-05-24,8,5,4,3
C103886,Industrious,2021-04-17,5,8,4,0
C101053,Knotel,2022-10-21,7,8,4,2
C106845,WeWork,2024-09-13,5,6,7,1
C105142,WeWork,2024-09-17,5,9,7,-1
C108857,Knotel,2024-09-03,10,9,5,6
C100297,WeWork,2025-02-22,9,6,8,3
C108538,Knotel,2023-12-16,6,7,7,1
C109674,WeWork,2019-12-10,7,6,7,1
C114955,Spaces,2023-06-24,6,7,5,0
C115123,Knotel,2024-06-01,8,9,7,4
C108957,Regus,2024-06-28,7,10,5,1
C101575,Industrious,2019-03-10,6,9,3,0
C117323,Spaces,2021-03-23,6,8,7,1
C107492,Industrious,2019-08-23,4,7,6,-2
C118077,Industrious,2020-01-28,5,8,6,1
C117644,Industrious,2020-03-18,7,7,5,2
C112425,WeWork,2022-01-02,6,6,6,2
C106185,WeWork,2020-02-28,8,9,7,4
C118787,Spaces,2020-03-16,8,7,3,3
C103381,Regus,2021-05-16,5,7,6,0
C101894,Regus,2024-10-19,5,5,9,-1
C100515,Regus,2024-10-01,6,9,6,2
C105435,WeWork,2024-11-18,9,8,6,4
C114799,Regus,2023-02-20,6,8,3,1
C109169,Regus,2019-05-25,6,6,5,1
C104521,Industrious,2023-03-20,4,8,5,-2
C110039,Spaces,2023-07-01,8,9,1,4
C107041,Spaces,2021-02-22,9,4,9,3
C110103,Regus,2025-02-26,8,9,6,4
C102140,WeWork,2025-04-24,7,6,8,1
C112419,WeWork,2024-09-29,5,6,6,1
C107888,Industrious,2018-10-03,9,7,7,4
C103778,WeWork,2025-08-24,8,4,9,2
C113331,Industrious,2022-07-13,6,6,5,0
C102051,WeWork,2021-03-17,5,7,6,0
C107239,WeWork,2019-10-12,3,4,9,-1
C111639,Knotel,2025-09-03,6,9,7,0
C117633,Spaces,2024-07-15,5,9,6,-1
C115476,Regus,2023-02-22,7,6,6,1
C106354,WeWork,2019-03-17,7,7,3,3
C102564,WeWork,2022-05-17,7,8,5,2
C119308,WeWork,2022-05-29,7,6,7,3
C103825,Spaces,2025-05-03,6,8,3,1
C119286,WeWork,2023-01-01,8,4,5,3
C110338,WeWork,2019-04-03,5,9,6,1
C106651,WeWork,2022-06-21,8,9,2,2
C117814,Spaces,2025-04-29,9,8,5,4
C109185,Spaces,2020-12-22,8,9,5,4
C100554,Knotel,2022-04-27,7,6,4,3
C109776,Knotel,2022-06-24,6,9,5,0
C117458,Regus,2018-09-30,6,7,6,2
C104329,WeWork,2024-06-02,5,10,6,-1
C118712,Regus,2018-09-13,6,6,6,2
C116978,WeWork,2021-08-16,7,6,8,3
C101072,Regus,2019-10-18,6,8,5,0
C103702,Regus,2018-05-16,6,8,6,0
C109995,WeWork,2020-06-08,6,10,5,0
C117227,WeWork,2025-03-19,9,9,8,5
C118508,WeWork,2022-05-05,9,6,7,4
C109294,WeWork,2023-04-23,9,4,5,3
C113239,Regus,2022-02-06,10,8,6,4
C103754,WeWork,2020-10-19,7,8,6,1
C115437,WeWork,2025-03-02,3,6,8,-3
C118900,Industrious,2020-09-22,8,6,5,2
C106704,Regus,2023-08-08,8,7,7,2
C118797,Industrious,2019-04-27,9,7,2,5
C111849,WeWork,2020-08-09,7,4,8,1
C109873,Regus,2024-06-13,6,6,5,1
C111139,Spaces,2020-10-08,4,8,7,-1
C103896,Regus,2019-10-13,6,6,4,2
C110946,Industrious,2020-04-06,5,9,6,-1
C119581,Industrious,2019-09-02,7,10,5,3
C118885,Industrious,2025-07-15,1,9,2,-3
C119089,Spaces,2026-04-11,8,7,3,4
C103890,WeWork,2025-08-30,6,8,10,1
C109809,Industrious,2025-05-27,8,7,10,4
C109525,Regus,2024-01-10,6,6,5,2
C112699,WeWork,2019-09-07,5,10,6,0
C114767,Knotel,2022-12-03,6,6,8,1
C114152,Industrious,2018-09-25,9,8,7,5
C115364,Industrious,2021-09-04,8,8,5,2
C105747,WeWork,2024-12-25,6,8,7,1
C105492,Regus,2021-04-21,7,7,7,1
C100997,Industrious,2023-11-11,7,10,4,3
C112821,Industrious,2020-01-31,9,6,7,3
C103695,Spaces,2021-12-01,7,8,5,3
C112281,Knotel,2023-12-13,2,6,4,-4
C110641,Spaces,2021-03-23,7,8,4,3
C100923,WeWork,2022-02-27,4,7,5,-2
C114348,WeWork,2022-03-27,5,6,5,-1
C106941,Spaces,2020-11-10,9,7,6,4
C119460,Regus,2020-12-02,4,7,4,-1
C118152,Spaces,2021-12-07,5,7,7,-1
C103671,WeWork,2020-08-03,8,8,6,4
C115756,Spaces,2021-08-28,6,9,6,2
C101008,Spaces,2024-05-07,5,7,8,-1
C102687,Knotel,2024-07-10,9,8,5,4
C116726,WeWork,2024-11-26,9,7,6,3
C107504,Industrious,2022-05-11,8,7,5,4
C112841,WeWork,2020-08-27,7,10,7,1
C104561,Industrious,2022-11-06,7,10,4,2
C119256,WeWork,2023-06-20,6,9,6,2
C113847,WeWork,2019-11-25,7,7,8,2
C116979,WeWork,2025-03-26,10,7,7,6
C115508,WeWork,2022-05-10,7,8,6,3
C108494,Industrious,2024-02-03,9,7,8,3
C114575,Knotel,2025-01-26,10,6,7,6
C107523,Industrious,2024-09-24,6,7,5,0
C102424,Regus,2019-07-25,4,10,6,0
C115533,Regus,2022-11-04,7,8,6,1
C114480,Industrious,2026-03-05,7,9,6,3
C107471,WeWork,2024-10-10,8,9,5,3
C106539,Knotel,2018-10-03,10,7,6,5
C112160,Industrious,2022-05-09,6,9,3,2
C100982,Spaces,2024-08-31,4,8,3,-2
C103396,Knotel,2022-08-26,7,8,8,3
C117033,WeWork,2019-10-24,9,7,7,3
C104894,Industrious,2020-06-06,7,8,6,3
C104460,Industrious,2021-10-02,7,5,8,2
C107690,Spaces,2024-05-08,7,7,7,1
C102156,WeWork,2020-11-21,10,8,7,5
C115609,WeWork,2020-12-04,7,7,7,2
C101835,WeWork,2021-10-18,9,9,9,4
C105241,Knotel,2020-02-07,8,5,7,3
C116096,Spaces,2021-12-12,9,7,5,4
C100038,Industrious,2019-12-01,10,5,3,6
C113167,WeWork,2021-06-18,7,8,8,3
C112849,Spaces,2024-07-31,8,8,2,2
C105718,Industrious,2019-11-08,4,5,7,-1
C115888,Regus,2022-04-10,9,9,7,4
C107191,WeWork,2025-01-10,9,8,7,4
C103082,Industrious,2024-10-05,7,4,8,3
C104001,Knotel,2024-01-24,6,6,7,1
C111168,Industrious,2022-02-02,7,8,6,1
C118323,Regus,2020-09-08,4,6,9,-1
C107777,Regus,2019-03-04,10,6,5,5
C105064,WeWork,2020-06-06,5,9,7,1
C107017,WeWork,2021-04-02,10,8,9,5
C112431,Spaces,2024-12-15,7,7,5,3
C101666,Knotel,2024-06-07,9,7,6,5
C103502,Knotel,2021-04-01,5,9,7,0
C117776,WeWork,2022-01-30,4,8,6,0
C103116,Industrious,2022-08-28,6,6,5,1
C106896,Industrious,2023-10-09,5,7,4,-1
C114886,Regus,2026-03-03,4,9,5,0
C119515,Spaces,2025-03-08,6,9,9,2
C103512,Industrious,2019-09-22,6,8,5,2
C109320,Regus,2023-05-04,7,9,8,3
C104334,WeWork,2024-03-07,9,7,9,4
C111808,WeWork,2019-12-17,10,7,5,4
C102040,Industrious,2020-03-01,7,8,10,2
C116101,WeWork,2018-08-11,8,9,7,4
C116044,Regus,2022-10-29,5,9,6,1
C118497,Industrious,2024-05-25,4,7,6,-1
C106811,Knotel,2024-08-08,6,9,3,1
C102420,Industrious,2022-07-16,6,8,4,0
C102223,Regus,2021-05-04,5,7,4,-1
C110548,WeWork,2022-10-05,4,7,7,-1
C115000,Regus,2025-02-28,7,7,5,2
C101277,Regus,2019-07-04,5,8,8,0
C119171,Spaces,2020-11-26,9,7,3,3
C112602,WeWork,2025-06-28,5,8,7,1
C101608,WeWork,2020-07-13,4,10,5,-2
C107489,WeWork,2024-01-06,6,8,8,2
C119998,Knotel,2018-05-02,6,10,5,1
C112486,Regus,2022-11-26,8,6,5,4
C108108,WeWork,2024-08-18,8,9,5,2
C106076,WeWork,2018-09-12,6,10,8,0
C108798,WeWork,2024-04-03,9,7,9,5
C111398,Regus,2022-02-26,8,10,4,2
C105972,Spaces,2025-11-02,9,7,6,3
C103822,Knotel,2022-06-05,4,9,5,0
C117600,Industrious,2020-02-04,9,6,4,5
C102022,Regus,2020-09-12,7,6,4,1
C100640,Knotel,2025-03-19,9,7,8,5
C115693,Industrious,2023-01-12,10,7,9,6
C110031,Regus,2025-04-01,6,7,4,1
C117198,WeWork,2025-06-08,8,9,6,2
C102237,Regus,2020-03-17,5,10,1,1
C110084,Industrious,2019-09-02,6,7,6,2
C114078,WeWork,2021-03-01,6,9,8,0
C109677,WeWork,2018-07-25,7,7,6,2
C112907,Industrious,2024-08-28,5,8,6,-1
C110182,WeWork,2018-06-30,5,4,8,1
C108706,Industrious,2019-08-06,5,9,7,0
C112188,Industrious,2024-10-22,8,7,7,2
C110884,Knotel,2023-03-07,6,6,3,0
C101405,Regus,2020-07-31,3,8,3,-3
C103407,WeWork,2025-11-25,9,7,6,5
C107414,Knotel,2023-11-20,7,7,2,3
C101355,WeWork,2024-09-19,6,7,5,0
C109331,WeWork,2025-07-23,10,7,4,5
C117283,WeWork,2021-08-20,7,8,8,2
C104373,Knotel,2022-10-28,6,7,5,2
C113280,WeWork,2025-01-28,6,8,10,2
C115763,Spaces,2022-01-06,5,8,5,0
C105280,Regus,2022-02-28,6,9,5,1
C108636,WeWork,2021-06-20,8,8,5,2
C118348,Regus,2024-04-30,5,6,6,0
C109085,WeWork,2019-02-22,7,8,7,1
C111705,Regus,2026-01-16,10,10,9,5
C119398,Regus,2018-11-03,5,6,6,-1
C104638,WeWork,2019-08-11,5,7,6,0
C110222,Knotel,2020-06-21,3,10,8,-3
C110652,WeWork,2021-03-26,6,7,6,1
C105590,WeWork,2025-07-28,5,9,8,1
C119833,Regus,2019-09-30,10,9,6,6
C110477,Knotel,2018-07-13,10,9,2,6
C117669,WeWork,2022-11-14,10,8,3,4
C105764,Regus,2019-01-18,8,7,4,4
C103464,Knotel,2021-11-18,9,9,4,3
C109109,Regus,2021-02-09,7,10,4,3
C117326,WeWork,2022-01-08,10,6,6,4
C104971,WeWork,2020-01-05,8,9,2,4
C118859,WeWork,2021-01-09,5,10,6,1
C103384,Knotel,2023-03-08,8,6,4,3
C115404,Spaces,2024-01-23,7,7,8,2
C102275,Spaces,2024-10-23,8,7,7,3
C100754,Regus,2022-10-20,8,7,6,3
C106510,Knotel,2025-05-08,5,7,4,-1
C107862,Regus,2022-01-21,5,6,5,0
C103592,WeWork,2021-11-24,7,8,6,2
C102518,WeWork,2024-05-01,10,9,6,6
C118223,Knotel,2020-10-15,4,9,6,-1
C107708,Spaces,2020-09-04,8,8,7,2
C100585,Knotel,2023-01-17,3,6,5,-1
C118480,WeWork,2026-02-07,6,7,5,0
C111630,Regus,2022-09-27,7,9,4,3
C117921,WeWork,2020-09-16,7,7,4,3
C102451,WeWork,2018-06-12,10,8,6,6
C116259,Regus,2023-10-09,9,10,7,4
C105620,WeWork,2018-10-29,7,5,8,3
C102137,Industrious,2024-01-19,7,8,5,3
C113390,Regus,2024-09-09,4,7,7,-2
C118132,Spaces,2024-02-19,5,5,4,1
C116910,Knotel,2023-06-18,4,8,3,-1
C109374,WeWork,2022-12-11,4,7,9,-2
C110519,Industrious,2020-03-28,7,7,7,2
C109743,WeWork,2023-06-13,7,8,7,2
C116707,Industrious,2020-05-07,7,7,5,3
C107343,WeWork,2023-06-16,6,6,6,2
C102565,Spaces,2021-06-07,6,9,3,2
C113333,Industrious,2021-11-09,6,8,6,1
C102554,WeWork,2020-10-17,10,9,8,4
C114579,Regus,2021-05-08,10,9,9,5
C112008,Regus,2024-04-07,8,9,6,4
C108238,WeWork,2024-08-25,8,10,8,3
C109748,WeWork,2025-09-03,5,7,7,-1
C118586,WeWork,2023-05-05,9,10,4,4
C116806,Industrious,2018-08-14,8,7,7,3
C111305,WeWork,2021-09-20,9,8,7,3
C103664,Regus,2023-11-25,5,8,6,0
C102129,WeWork,2022-05-28,9,6,7,3
C114651,Regus,2025-08-22,10,10,1,6
C107481,Industrious,2023-02-19,8,6,7,3
C107952,Spaces,2024-12-05,2,8,7,-4
C109105,Industrious,2018-09-09,5,10,8,1
C107429,WeWork,2025-01-18,6,10,7,1
C106513,Spaces,2023-11-18,8,8,5,2
C114082,Spaces,2024-03-28,7,9,5,3
C119215,WeWork,2023-01-28,8,9,4,3
C108243,WeWork,2022-01-05,6,10,8,2
C117383,Spaces,2020-10-07,5,6,5,-1
C114277,Spaces,2025-12-29,4,8,4,-2
C117919,Spaces,2025-06-09,9,10,5,5
C119873,WeWork,2022-01-26,10,7,8,5
C103361,Knotel,2021-02-24,8,6,3,3
C102365,WeWork,2022-02-21,4,8,4,-2
C108617,Industrious,2019-05-01,3,7,7,-3
C115461,WeWork,2024-07-25,7,8,7,3
C109749,Knotel,2019-05-24,10,8,5,6
C117228,WeWork,2025-02-16,6,9,2,0
C106244,WeWork,2021-05-29,6,9,7,2
C117090,WeWork,2022-08-18,8,7,6,4
C109991,Spaces,2024-05-12,7,7,6,3
C110786,Industrious,2020-06-18,8,8,6,4
C104273,Regus,2020-02-12,7,9,9,3
C106996,Industrious,2024-10-08,8,9,2,4
C119213,WeWork,2021-01-26,7,5,4,2
C105079,WeWork,2020-05-07,3,6,4,-3
C112253,Industrious,2023-09-22,6,9,7,1
C119008,Industrious,2020-12-15,7,7,3,1
C107259,Industrious,2021-06-09,6,8,6,1
C116985,WeWork,2022-12-12,5,7,8,-1
